1845,41.97
1850,44.72
1855,47.97
1860,50.47
1865,51.97
1870,50.47
1875,50.22
1880,51.22
1885,50.72
1890,50.22
1895,50.22
1900,50.22
1905,50.22
1910,50.47
1915,50.47
1920,50.72
1925,50.47
1930,50.97
1935,50.97
1940,50.97
1945,50.97
1950,50.97
1955,51.22
1960,51.22
1965,51.22
1970,51.72
1975,51.97
1980,52.22
1985,52.22
1990,52.22
1995,52.47
2000,52.47
2005,52.72
2010,52.47
2015,52.47
2020,52.47
2025,52.72
2030,52.47
2035,52.72
2040,52.97
2045,52.97
2050,52.97
2055,52.97
2060,52.97
2065,52.97
2070,53.22
2075,53.22
2080,56.22
2085,59.72
2090,60.47
2095,61.22
2100,61.72
2105,62.47
2110,63.22
2115,63.47
2120,64.22
2125,64.72
2130,65.22
2135,65.47
2140,65.72
2145,66.22
2150,66.47
2155,66.72
2160,66.97
2165,67.22
2170,67.22
2175,67.47
2180,67.72
2185,67.72
2190,67.97
2195,68.22
2200,68.47
2205,68.72
2210,68.97
2215,68.97
2220,69.22
2225,69.47
2230,69.47
2235,69.47
2240,69.72
2245,69.72
2250,69.97
2255,70.22
2260,69.97
2265,70.47
2270,70.22
2275,70.22
2280,70.22
2285,70.72
2290,70.47
2295,70.47
2300,70.47
2305,70.22
2310,72.47
2315,77.97
2320,80.22
2325,81.47
2330,82.72
2335,83.22
2340,83.97
2345,84.72
2350,85.22
2355,85.72
2360,85.97
2365,86.22
2370,86.47
2375,86.97
2380,87.22
2385,87.72
2390,88.22
2395,88.47
2400,88.97
2405,89.22
2410,89.47
2415,89.97
2420,90.47
2425,90.97
2430,91.47
2435,91.22
2440,90.72
2445,90.47
2450,91.22
2455,91.22
2460,91.47
2465,91.97
2470,91.72
2475,91.97
2480,91.72
2485,91.97
2490,91.97
2495,92.22
2500,92.72
2505,92.97
2510,92.72
2515,92.97
2520,93.22
2525,93.22
2530,93.47
2535,93.47
2540,94.22
2545,93.97
2550,94.22
2555,94.22
2560,94.22
2565,94.22
2570,94.47
2575,94.72
2580,94.22
2585,93.72
2590,93.47
2595,93.97
2600,94.22
2605,94.47
2610,94.47
2615,94.22
2620,93.97
2625,93.97
2630,94.22
2635,94.47
2640,94.72
2645,101.97
2650,106.97
2655,108.97
2660,109.97
2665,111.22
2670,112.72
2675,113.47
2680,113.97
2685,114.72
2690,115.47
2695,116.47
2700,116.47
2705,116.72
2710,117.47
2715,117.97
2720,117.72
2725,81.97
2730,74.97
2735,71.22
2740,68.47
2745,66.22
2750,64.22
2755,62.72
2760,60.97
2765,59.72
2770,57.97
2775,56.47
2780,55.22
2785,54.47
2790,53.47
2795,52.22
2800,51.22
2805,50.47
2810,49.72
2815,48.72
2820,47.72
2825,47.22
2830,46.72
2835,45.72
2840,44.97
2845,43.97
2850,43.22
2855,42.47
2860,41.97
2865,41.47
2870,40.97
2875,40.72
2880,40.22
2885,39.97
2890,39.47
2895,38.72
2900,38.22
2905,37.97
2910,37.72
2915,37.22
2920,37.22
2925,37.22
2930,37.22
2935,37.97
2940,38.22
2945,37.97
2950,37.72
2955,37.22
2960,36.72
2965,36.72
2970,36.72
2975,36.47
2980,36.72
2985,36.72
2990,36.47
2995,36.22
3000,36.22
3005,36.22
3010,36.22
3015,36.22
3020,35.97
3025,35.97
3030,35.72
3035,35.72
3040,35.72
3045,35.22
3050,35.22
3055,35.22
3060,35.22
3065,35.22
3070,34.97
3075,34.72
3080,34.72
3085,34.72
3090,34.72
3095,34.72
3100,34.72
3105,34.72
3110,34.47
3115,34.47
3120,34.72
3125,34.47
3130,34.22
3135,34.22
3140,34.22
3145,34.22
3150,34.22
3155,34.72
3160,34.72
3165,34.72
3170,34.47
3175,33.97
3180,36.22
3185,37.97
3190,38.22
3195,38.22
3200,38.47
3205,38.97
3210,39.22
3215,39.47
3220,39.47
3225,39.47
3230,39.47
3235,39.47
3240,39.97
3245,39.72
3250,39.97
3255,39.97
3260,39.97
3265,40.22
3270,40.22
3275,40.47
3280,40.47
3285,40.47
3290,40.72
3295,40.72
3300,40.97
3305,40.72
3310,40.72
3315,40.72
3320,40.97
3325,41.22
3330,41.72
3335,41.47
3340,41.72
3345,45.72
3350,45.97
3355,46.47
3360,46.97
3365,47.22
3370,47.47
3375,47.72
3380,48.22
3385,48.47
3390,48.72
3395,48.72
3400,48.97
3405,49.22
3410,49.47
3415,49.47
3420,49.72
3425,49.97
3430,50.22
3435,50.22
3440,50.47
3445,50.47
3450,50.47
3455,50.72
3460,50.72
3465,50.72
3470,50.72
3475,50.97
3480,50.97
3485,51.22
3490,51.47
3495,51.47
3500,51.47
3505,51.47
3510,51.47
3515,51.47
3520,51.22
3525,51.47
3530,51.72
3535,51.47
3540,51.72
3545,51.72
3550,51.97
3555,52.22
3560,52.22
3565,55.47
3570,58.22
3575,59.22
3580,59.97
3585,60.72
3590,61.22
3595,61.47
3600,61.97
3605,62.22
3610,62.72
3615,63.22
3620,63.47
3625,63.97
3630,63.97
3635,64.47
3640,64.47
3645,64.97
3650,64.97
3655,65.22
3660,65.47
3665,65.97
3670,66.22
3675,66.47
3680,66.72
3685,66.72
3690,66.97
3695,66.97
3700,67.22
3705,67.22
3710,67.47
3715,67.22
3720,66.97
3725,66.97
3730,67.22
3735,67.72
3740,67.97
3745,67.97
3750,67.97
3755,70.22
3760,76.22
3765,77.72
3770,78.97
3775,79.72
3780,80.47
3785,80.72
3790,81.22
3795,82.22
3800,82.72
3805,82.97
3810,83.22
3815,83.47
3820,83.72
3825,84.47
3830,85.22
3835,85.47
3840,85.97
3845,85.97
3850,85.72
3855,85.97
3860,86.47
3865,86.72
3870,86.97
3875,87.22
3880,87.72
3885,87.97
3890,87.72
3895,88.22
3900,88.47
3905,87.97
3910,87.97
3915,87.97
3920,88.22
3925,88.47
3930,88.47
3935,88.47
3940,88.72
3945,91.97
3950,98.72
3955,103.22
3960,105.22
3965,106.22
3970,106.72
3975,107.97
3980,109.22
3985,110.22
3990,110.97
3995,111.47
4000,112.22
4005,113.22
4010,113.72
4015,114.47
4020,114.97
4025,114.97
4030,114.97
4035,115.72
4040,116.22
4045,116.72
4050,116.97
4055,117.47
4060,117.97
4065,118.47
4070,118.97
4075,119.22
4080,119.97
4085,119.97
4090,119.72
4095,119.47
4100,118.22
4105,118.97
4110,111.72
4115,106.97
4120,102.47
4125,99.22
4130,96.47
4135,94.22
4140,92.47
4145,90.97
4150,89.47
4155,87.97
4160,87.22
4165,86.22
4170,85.72
4175,84.97
4180,84.22
4185,84.22
4190,83.47
4195,82.97
4200,82.72
4205,82.97
4210,51.72
4215,43.72
4220,39.22
4225,36.47
4230,34.72
4235,32.97
4240,32.22
4245,32.22
4250,30.72
4255,30.47
4260,30.22
4265,30.22
4270,29.97
4275,30.22
4280,29.72
4285,28.72
4290,27.47
4295,26.72
4300,26.47
4305,25.72
4310,25.47
4315,25.22
4320,25.22
4325,24.97
4330,24.97
4335,24.97
4340,24.47
4345,24.72
4350,24.72
4355,24.47
4360,24.47
4365,24.47
4370,24.47
4375,24.47
4380,24.72
4385,24.47
4390,24.47
4395,24.72
4400,24.47
4405,24.47
4410,24.47
4415,24.47
4420,24.47
4425,24.47
4430,24.47
4435,24.22
4440,24.22
4445,24.22
4450,24.22
4455,24.22
4460,24.47
4465,24.22
4470,24.47
4475,24.22
4480,24.22
4485,24.47
4490,24.47
4495,24.22
4500,24.22
4505,24.22
4510,24.47
4515,24.22
4520,24.22
4525,24.22
4530,24.22
4535,24.22
4540,24.22
4545,24.47
4550,24.47
4555,25.47
4560,25.47
4565,25.47
4570,25.47
4575,25.22
4580,24.97
4585,24.97
4590,24.72
4595,24.72
4600,24.47
4605,24.72
4610,24.72
4615,24.47
4620,24.47
24.20
New calibration applied!
4625,24.45
4630,24.20
4635,24.20
4640,25.45
4645,24.95
4650,24.70
4655,23.95
4660,23.70
4665,23.70
4670,23.70
4675,23.70
4680,24.45
4685,23.70
4690,23.70
4695,23.70
4700,24.70
4705,24.70
4710,24.70
4715,24.45
4720,24.70
4725,24.45
4730,24.45
4735,24.45
4740,24.45
4745,24.45
4750,24.20
4755,24.45
4760,23.70
4765,23.70
4770,23.70
4775,24.20
4780,24.20
4785,23.95
4790,23.70
4795,23.70
4800,25.70
4805,24.45
4810,25.20
4815,26.20
4820,27.70
4825,26.20
4830,25.70
4835,25.20
4840,27.95
4845,29.20
4850,32.95
4855,30.20
4860,29.45
4865,28.95
4870,28.70
4875,28.45
4880,28.20
4885,28.45
4890,28.45
4895,28.70
4900,28.70
4905,28.95
4910,29.20
4915,28.95
4920,27.95
4925,27.20
4930,26.70
4935,26.45
4940,26.20
4945,25.70
4950,25.70
4955,25.70
4960,25.70
4965,25.45
4970,25.45
4975,25.20
4980,25.20
4985,25.20
4990,25.20
4995,25.20
5000,24.95
5005,24.95
5010,24.95
5015,24.95
5020,24.95
5025,24.95
5030,24.95
5035,24.95
5040,24.95
5045,24.70
5050,24.70
5055,24.95
5060,24.70
5065,24.95
5070,24.95
5075,24.95
5080,24.70
5085,24.70
5090,24.70
5095,24.70
5100,24.70
5105,24.70
5110,24.70
5115,24.70
5120,24.70
5125,24.70
5130,24.70
5135,24.70
5140,24.70
5145,24.45
5150,24.70
5155,24.95
5160,24.70
5165,24.95
5170,24.70
5175,24.95
5180,24.70
5185,24.45
5190,24.70
5195,24.95
5200,24.70
5205,24.45
5210,24.70
5215,24.45
5220,24.70
5225,24.70
5230,24.95
5235,24.70
5240,24.70
5245,24.70
5250,24.70
5255,24.70
5260,24.70
5265,24.70
5270,24.70
5275,24.70
5280,24.45
5285,24.70
5290,24.70
5295,24.70
5300,24.70
5305,24.70
5310,24.45
5315,24.45
5320,24.20
5325,24.45
5330,24.70
5335,24.70
5340,24.70
5345,24.70
5350,24.70
5355,24.70
5360,24.45
5365,24.70
5370,24.45
5375,24.45
5380,24.45
5385,24.70
5390,24.70
5395,24.70
5400,24.70
5405,24.45
5410,24.70
5415,24.45
5420,24.45
5425,24.70
5430,24.45
5435,24.70
5440,24.70
5445,24.70
5450,24.45
5455,24.45
5460,24.70
5465,24.70
5470,24.70
5475,24.70
5480,24.70
5485,24.70
5490,24.70
5495,24.45
5500,24.45
5505,25.20
5510,25.45
5515,25.70
5520,26.20
5525,27.20
5530,28.20
5535,27.95
5540,28.45
5545,28.70
5550,28.95
5555,28.95
5560,29.20
5565,29.70
5570,29.70
5575,29.95
5580,29.95
5585,29.95
5590,29.95
5595,29.95
5600,30.20
5605,30.45
5610,30.20
5615,30.45
5620,30.20
5625,30.45
5630,30.45
5635,30.45
5640,30.45
5645,30.45
5650,30.70
5655,30.70
5660,30.70
5665,30.45
5670,30.95
5675,30.70
5680,30.95
5685,31.20
5690,30.95
5695,30.95
5700,31.20
5705,30.95
5710,30.95
5715,31.20
5720,30.95
5725,31.20
5730,30.95
5735,31.45
5740,31.20
5745,31.45
5750,31.45
5755,31.70
5760,31.70
5765,31.45
5770,31.70
5775,31.70
5780,31.45
5785,31.70
5790,31.95
5795,31.70
5800,31.95
5805,31.70
5810,31.95
5815,31.70
5820,31.95
5825,31.95
5830,32.20
5835,31.95
5840,32.20
5845,32.20
5850,32.20
5855,31.95
5860,32.20
5865,32.45
5870,32.20
5875,32.20
5880,32.20
5885,32.20
5890,32.20
5895,31.95
5900,31.95
5905,32.20
5910,32.70
5915,35.45
5920,35.45
5925,35.70
5930,36.20
5935,36.70
5940,36.95
5945,37.20
5950,37.70
5955,37.70
5960,37.95
5965,38.20
5970,38.45
5975,38.45
5980,38.70
5985,38.70
5990,38.70
5995,38.95
6000,38.95
6005,38.95
6010,38.95
6015,38.95
6020,38.95
6025,39.20
6030,39.20
6035,39.45
6040,39.45
6045,39.45
6050,39.70
6055,39.70
6060,39.70
6065,39.95
6070,40.20
6075,40.20
6080,40.20
6085,40.20
6090,40.20
6095,40.45
6100,40.45
6105,40.70
6110,40.45
6115,40.45
6120,40.45
6125,40.20
6130,40.45
6135,40.45
6140,40.45
6145,40.70
6150,40.45
6155,40.45
6160,40.70
6165,40.70
6170,40.70
6175,40.70
6180,40.70
6185,40.70
6190,40.70
6195,40.70
6200,40.70
6205,40.70
6210,40.70
6215,40.70
6220,40.70
6225,40.70
6230,40.70
6235,40.95
6240,40.70
6245,40.95
6250,41.45
6255,41.20
6260,43.20
6265,44.70
6270,45.45
6275,46.20
6280,46.70
6285,46.95
6290,47.45
6295,47.95
6300,48.20
6305,48.45
6310,48.45
6315,48.95
6320,49.20
6325,49.45
6330,49.45
6335,49.70
6340,49.70
6345,49.70
6350,49.95
6355,50.45
6360,50.45
6365,50.70
6370,50.70
6375,50.95
6380,51.20
6385,51.45
6390,51.45
6395,51.70
6400,51.45
6405,51.70
6410,51.70
6415,51.70
6420,51.70
6425,51.70
6430,51.70
6435,51.70
6440,51.70
6445,51.70
6450,51.70
6455,51.70
6460,51.70
6465,52.45
6470,52.70
6475,54.95
6480,56.95
6485,57.45
6490,58.20
6495,59.20
6500,59.70
6505,59.70
6510,60.20
6515,60.70
6520,61.20
6525,61.70
6530,61.95
6535,62.20
6540,62.20
6545,61.95
6550,61.95
6555,62.45
6560,62.45
6565,62.70
6570,63.20
6575,63.70
6580,63.95
6585,64.20
6590,64.45
6595,64.45
6600,64.70
6605,64.20
6610,64.20
6615,64.70
6620,64.95
6625,65.20
6630,65.20
6635,65.20
6640,64.95
6645,64.95
6650,65.20
6655,64.95
6660,64.95
6665,65.20
6670,65.45
6675,65.70
6680,65.20
6685,65.45
6690,65.70
6695,65.95
6700,65.95
6705,65.95
6710,66.20
6715,65.95
6720,65.95
6725,65.70
6730,65.45
6735,65.95
6740,65.70
6745,66.45
6750,66.20
6755,66.45
6760,66.45
6765,66.45
6770,66.70
6775,67.20
6780,66.95
6785,67.20
6790,67.45
6795,67.20
6800,66.95
6805,66.70
6810,66.70
6815,66.20
6820,66.45
6825,66.20
6830,65.95
6835,66.45
6840,66.70
6845,66.95
6850,66.95
6855,67.20
6860,67.20
6865,66.95
6870,66.45
6875,66.45
6880,66.45
6885,66.45
6890,66.20
6895,65.95
6900,66.20
6905,66.20
6910,65.95
6915,66.20
6920,66.20
6925,66.45
6930,66.45
6935,66.70
6940,66.95
6945,66.45
6950,67.45
6955,70.45
6960,72.95
6965,74.45
6970,76.20
6975,77.45
6980,78.45
6985,78.45
6990,78.95
6995,79.45
7000,80.45
7005,81.20
7010,81.20
7015,81.20
7020,81.45
7025,81.95
7030,82.70
7035,82.45
7040,83.45
7045,83.45
7050,83.70
7055,83.95
7060,84.45
7065,84.95
7070,85.45
7075,85.45
7080,84.95
7085,84.70
7090,84.45
7095,84.70
7100,84.95
7105,85.20
7110,85.95
7115,86.20
7120,85.70
7125,85.45
7130,85.20
7135,84.95
7140,84.95
7145,84.95
7150,85.20
7155,85.45
7160,85.70
7165,85.95
7170,86.45
7175,86.45
7180,86.70
7185,87.20
7190,87.20
7195,87.20
7200,86.95
7205,87.20
7210,87.20
7215,87.70
7220,87.45
7225,87.45
7230,87.45
7235,87.70
7240,87.45
7245,87.20
7250,87.70
7255,87.70
7260,88.20
7265,88.20
7270,87.45
7275,86.95
7280,86.95
7285,87.20
7290,87.70
7295,87.95
7300,87.45
7305,86.95
7310,86.95
7315,87.20
7320,87.20
7325,87.20
7330,87.20
7335,87.70
7340,87.95
7345,88.20
7350,88.45
7355,87.95
7360,87.45
7365,86.70
7370,86.70
7375,86.70
7380,86.95
7385,86.95
7390,87.45
7395,87.95
7400,88.45
7405,88.70
7410,88.45
7415,88.45
7420,88.95
7425,92.70
7430,93.70
7435,97.70
7440,99.45
7445,101.70
7450,103.70
7455,105.20
7460,106.70
7465,107.45
7470,107.70
7475,108.20
7480,108.20
7485,108.95
7490,108.95
7495,109.20
7500,109.20
7505,109.45
7510,110.20
7515,110.70
7520,111.45
7525,111.45
7530,111.70
7535,111.20
7540,111.45
7545,111.45
7550,110.70
7555,109.95
7560,109.70
7565,109.20
7570,109.70
7575,109.70
7580,109.70
7585,108.95
7590,108.70
7595,108.45
7600,108.20
7605,108.20
7610,107.70
7615,107.45
7620,106.45
7625,105.20
7630,104.95
7635,103.45
7640,102.20
7645,101.70
7650,101.70
7655,101.95
7660,100.45
7665,99.45
7670,99.70
7675,100.20
7680,98.95
7685,98.20
7690,97.95
7695,98.20
7700,99.45
7705,100.70
7710,100.95
7715,99.95
7720,99.95
7725,100.45
7730,100.95
7735,101.20
7740,100.20
7745,98.70
7750,97.95
7755,97.20
7760,97.20
7765,97.70
7770,97.70
7775,97.95
7780,97.20
7785,95.70
7790,95.45
7795,94.95
7800,93.45
7805,90.70
7810,90.70
7815,90.70
7820,89.70
7825,89.95
7830,88.45
7835,89.95
7840,88.20
7845,82.70
7850,78.20
7855,74.20
7860,70.45
7865,67.20
7870,64.45
7875,61.95
7880,59.70
7885,57.45
7890,55.20
7895,53.45
7900,51.20
7905,50.45
7910,49.45
7915,48.45
7920,46.95
7925,46.20
7930,45.45
7935,44.45
7940,40.45
7945,37.95
7950,33.70
7955,31.45
7960,29.95
7965,28.95
7970,28.20
7975,27.45
7980,26.95
7985,26.70
7990,26.45
7995,25.95
8000,25.70
8005,25.45
8010,25.20
8015,25.20
8020,25.20
8025,24.95
8030,24.70
8035,24.70
8040,24.45
8045,24.45
8050,24.45
8055,24.45
8060,24.20
8065,24.20
8070,23.95
8075,24.20
8080,24.20
8085,24.20
8090,23.95
8095,23.70
8100,23.95
8105,23.95
8110,23.95
8115,23.95
8120,23.95
8125,23.70
8130,23.70
8135,23.95
8140,23.70
8145,23.70
8150,23.70
8155,23.70
8160,23.45
8165,23.45
8170,23.70
8175,23.95
8180,23.45
8185,23.45
8190,23.70
8195,23.70
8200,23.45
8205,23.70
8210,23.70
8215,23.70
8220,23.70
8225,23.70
8230,23.70
8235,23.70
8240,23.70
8245,23.95
8250,23.70
8255,23.45
8260,23.45
8265,23.70
8270,23.70
8275,23.45
8280,23.45
8285,23.45
8290,23.70
8295,23.70
8300,23.70
8305,23.70
8310,23.70
8315,23.70
8320,23.45
8325,23.70
8330,23.45
8335,23.70
8340,23.70
8345,23.45
8350,23.70
8355,23.70
8360,23.45
8365,23.70
8370,23.70
8375,23.70
8380,23.70
8385,23.70
8390,23.70
8395,23.70
8400,23.45
8405,23.70
8410,23.70
8415,23.70
8420,23.45
8425,23.70
8430,23.70
8435,23.70
8440,23.70
8445,23.70
8450,23.70
8455,23.70
8460,23.70
8465,23.70
8470,23.70
8475,23.70
8480,23.70
8485,23.70
8490,23.70
8495,23.70
8500,23.70
8505,23.70
8510,23.70
8515,23.70
8520,23.70
8525,23.70
8530,23.70
8535,23.70
8540,23.70
8545,23.95
8550,23.70
8555,23.70
8560,23.70
8565,23.95
8570,23.70
8575,23.95
8580,23.95
8585,23.70
8590,23.95
8595,23.70
8600,23.95
8605,23.95
8610,23.70
8615,23.70
8620,23.70
8625,23.70
8630,23.95
8635,23.70
8640,23.70
8645,23.70
8650,23.70
8655,23.70
8660,23.70
8665,23.70
8670,23.70
8675,23.70
8680,23.95
8685,23.70
8690,23.70
8695,23.70
8700,23.70
8705,23.45
8710,23.70
8715,23.70
8720,23.70
8725,23.70
8730,23.70
8735,23.70
8740,23.70
8745,23.70
8750,23.70
8755,23.95
8760,23.95
8765,23.95
8770,23.95
8775,23.95
8780,23.70
8785,23.95
8790,23.70
8795,23.70
8800,23.70
8805,23.70
8810,23.70
8815,23.70
8820,23.70
8825,23.70
8830,23.70
8835,23.95
8840,23.95
8845,23.95
8850,23.95
8855,23.95
8860,23.95
8865,23.95
8870,23.95
8875,23.95
8880,23.95
8885,23.70
8890,23.70
8895,23.95
8900,23.70
8905,23.95
8910,23.95
8915,23.95
8920,23.95
8925,23.70
8930,23.95
8935,23.70
8940,23.70
8945,23.95
8950,23.95
8955,23.70
8960,23.95
8965,23.95
8970,24.70
8975,24.70
8980,24.20
8985,23.95
8990,24.20
8995,24.20
9000,24.20
9005,24.20
9010,24.20
9015,24.20
9020,24.45
9025,24.45
9030,24.20
9035,24.45
9040,24.95
9045,25.20
9050,25.20
9055,24.45
9060,24.70
9065,24.70
9070,23.95
9075,28.20
9080,27.95
9085,28.45
9090,29.45
9095,29.95
9100,29.20
9105,30.45
9110,30.45
9115,32.95
9120,30.95
9125,30.20
9130,27.45
9135,28.45
9140,29.95
9145,40.95
9150,37.20
9155,34.20
9160,31.45
9165,30.20
9170,29.70
9175,29.70
9180,29.70
9185,29.95
9190,29.70
9195,29.70
9200,29.45
9205,30.20
9210,30.20
9215,29.95
9220,29.70
9225,29.45
9230,29.45
9235,29.70
9240,29.70
9245,29.70
9250,29.45
9255,29.45
9260,29.45
9265,29.45
9270,29.45
9275,29.45
9280,29.45
9285,29.70
9290,30.20
9295,30.45
9300,30.45
9305,30.95
9310,31.45
9315,31.95
9320,31.20
9325,31.20
9330,31.20
9335,31.45
9340,31.45
9345,31.45
9350,31.20
9355,31.45
9360,31.45
9365,31.70
9370,31.70
9375,31.45
9380,31.45
9385,31.70
9390,31.70
9395,32.70
9400,34.70
9405,35.95
9410,35.95
9415,35.95
9420,36.45
9425,36.45
9430,36.70
9435,36.95
9440,37.45
9445,37.45
9450,37.70
9455,37.70
9460,37.95
9465,38.20
9470,38.45
9475,38.45
9480,38.45
9485,38.70
9490,38.70
9495,38.95
9500,38.95
9505,38.95
9510,39.20
9515,39.45
9520,39.45
9525,39.45
9530,39.45
9535,39.45
9540,39.45
9545,39.70
9550,39.70
9555,39.70
9560,39.95
9565,39.95
9570,39.95
9575,39.95
9580,39.95
9585,39.95
9590,39.95
9595,40.20
9600,40.20
9605,40.20
9610,40.20
9615,40.45
9620,40.45
9625,40.45
9630,40.45
9635,40.45
9640,40.70
9645,40.45
9650,40.70
9655,40.95
9660,40.70
9665,40.95
9670,40.70
9675,40.70
9680,40.95
9685,40.70
9690,40.95
9695,40.95
9700,40.95
9705,40.95
9710,40.95
9715,40.95
9720,40.70
9725,41.95
9730,44.45
9735,45.20
9740,45.70
9745,45.95
9750,46.45
9755,46.70
9760,47.20
9765,47.20
9770,47.45
9775,47.45
9780,47.70
9785,47.95
9790,48.20
9795,48.20
9800,48.45
9805,48.45
9810,48.45
9815,48.70
9820,48.70
9825,48.95
9830,48.70
9835,49.20
9840,48.95
9845,49.20
9850,49.45
9855,49.45
9860,49.70
9865,49.45
9870,49.70
9875,49.95
9880,49.70
9885,49.95
9890,50.20
9895,49.95
9900,50.20
9905,49.95
9910,50.20
9915,50.20
9920,49.95
9925,50.20
9930,50.45
9935,50.45
9940,50.20
9945,50.45
9950,50.45
9955,50.45
9960,50.95
9965,50.95
9970,50.70
9975,50.70
9980,50.95
9985,50.70
9990,50.70
9995,50.45
10000,50.70
10005,50.95
